y1,x1_PDFO,x1_PDFO_NB,x1_BFGS,x1_CG,y2,x2_PDFO,x2_PDFO_NB,x2_BFGS,x2_CG,y3,x3_PDFO,x3_PDFO_NB,x3_BFGS,x3_CG,y4,x4_PDFO,x4_PDFO_NB,x4_BFGS,x4_CG,y5,x5_PDFO,x5_PDFO_NB,x5_BFGS,x5_CG,y6,x6_PDFO,x6_PDFO_NB,x6_BFGS,x6_CG,y7,x7_PDFO,x7_PDFO_NB,x7_BFGS,x7_CG,y8,x8_PDFO,x8_PDFO_NB,x8_BFGS,x8_CG,y9,x9_PDFO,x9_PDFO_NB,x9_BFGS,x9_CG
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.010416666666666666,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0
0.010416666666666666,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0
0.020833333333333336,0.0,0.0,0.0,0.0,0.020833333333333336,0.0,0.0,0.0,0.0,0.020833333333333336,0.0,0.0,0.0,0.0,0.020833333333333336,0.0,0.0,0.0,0.0,0.020833333333333336,0.0,0.0,0.0,0.0,0.020833333333333336,0.0,0.0,0.0,0.0,0.020833333333333336,0.0,0.0,0.0,0.0,0.020833333333333336,0.0,0.0,0.0,0.0,0.020833333333333336,0.0,0.0,0.0,0.0
0.020833333333333336,0.0,0.0,0.0,0.0,0.020833333333333336,0.0,0.0,0.0,0.0,0.020833333333333336,0.0,0.0,0.0,0.0,0.020833333333333336,0.0,0.0,0.0,0.0,0.020833333333333336,0.0,0.0,0.0,0.0,0.020833333333333336,0.0,0.0,0.0,0.0,0.020833333333333336,0.0,0.0,0.0,0.0,0.020833333333333336,0.0,0.0,0.0,0.0,0.020833333333333336,0.0,0.0,0.0,0.0
0.03125,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0
0.03125,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0
0.041666666666666664,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0
0.041666666666666664,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0
0.052083333333333336,0.0,0.0,0.0,0.0,0.052083333333333336,0.0,0.0,0.0,0.0,0.052083333333333336,0.0,0.0,0.0,0.0,0.052083333333333336,0.0,0.0,0.0,0.0,0.052083333333333336,0.0,0.0,0.0,0.0,0.052083333333333336,0.0,0.0,0.0,0.0,0.052083333333333336,0.0,0.0,0.0,0.0,0.052083333333333336,0.0,0.0,0.0,0.0,0.052083333333333336,0.0,0.0,0.0,0.0
0.052083333333333336,0.0,0.0,0.0,0.0,0.052083333333333336,0.0,0.0,0.0,0.0,0.052083333333333336,0.0,0.0,0.0,0.0,0.052083333333333336,0.0,0.0,0.0,0.0,0.052083333333333336,0.0,0.0,0.0,0.0,0.052083333333333336,0.0,0.0,0.0,0.0,0.052083333333333336,0.0,0.0,0.0,0.0,0.052083333333333336,0.0,0.0,0.0,0.0,0.052083333333333336,0.0,0.0,0.0,0.0
0.06250000000000001,0.0,0.0,0.0,0.0,0.06250000000000001,0.0,0.0,0.0,0.0,0.06250000000000001,0.0,0.0,0.0,0.0,0.06250000000000001,0.0,0.0,0.0,0.0,0.06250000000000001,0.0,0.0,0.0,0.0,0.06250000000000001,0.0,0.0,0.0,0.0,0.06250000000000001,0.0,0.0,0.0,0.0,0.06250000000000001,0.0,0.0,0.0,0.0,0.06250000000000001,0.0,0.0,0.0,0.0
0.06250000000000001,0.0,0.0,0.0,0.0,0.06250000000000001,0.0,0.0,0.0,0.0,0.06250000000000001,0.0,0.0,0.0,0.0,0.06250000000000001,0.0,0.0,0.0,0.0,0.06250000000000001,0.0,0.0,0.0,0.0,0.06250000000000001,0.0,0.0,0.0,0.0,0.06250000000000001,0.0,0.0,0.0,0.0,0.06250000000000001,0.0,0.0,0.0,0.0,0.06250000000000001,0.0,0.0,0.0,0.0
0.07291666666666667,0.0,0.0,0.0,0.0,0.07291666666666667,0.0,0.0,0.0,0.0,0.07291666666666667,0.0,0.0,0.0,0.0,0.07291666666666667,0.0,0.0,0.0,0.0,0.07291666666666667,0.0,0.0,0.0,0.0,0.07291666666666667,0.0,0.0,0.0,0.0,0.07291666666666667,0.0,0.0,0.0,0.0,0.07291666666666667,0.0,0.0,0.0,0.0,0.07291666666666667,0.0,0.0,0.0,0.0
0.07291666666666667,0.0,0.0,0.0,0.0,0.07291666666666667,0.0,0.0,0.0,0.0,0.07291666666666667,0.0,0.0,0.0,0.0,0.07291666666666667,0.0,0.0,0.0,0.0,0.07291666666666667,0.0,0.0,0.0,0.0,0.07291666666666667,0.0,0.0,0.0,0.0,0.07291666666666667,0.0,0.0,0.0,0.0,0.07291666666666667,0.0,0.0,0.0,0.0,0.07291666666666667,0.0,0.0,0.0,0.0
0.08333333333333334,0.0,0.0,0.0,0.0,0.08333333333333334,0.0,0.0,0.0,0.0,0.08333333333333334,0.0,0.0,0.0,0.0,0.08333333333333334,0.0,0.0,0.0,0.0,0.08333333333333334,0.0,0.0,0.0,0.0,0.08333333333333334,0.0,0.0,0.0,0.0,0.08333333333333334,0.0,0.0,0.0,0.0,0.08333333333333334,0.0,0.0,0.0,0.0,0.08333333333333334,0.0,0.0,0.0,0.0
0.08333333333333334,0.0,0.0,0.0,0.0,0.08333333333333334,0.0,0.0,0.0,0.0,0.08333333333333334,0.0,0.0,0.0,0.0,0.08333333333333334,0.0,0.0,0.0,0.0,0.08333333333333334,0.0,0.0,0.0,0.0,0.08333333333333334,0.0,0.0,0.0,0.0,0.08333333333333334,0.0,0.0,0.0,0.0,0.08333333333333334,0.0,0.0,0.0,0.0,0.08333333333333334,0.0,0.0,0.0,0.0
0.09375000000000001,0.0,0.0,0.0,0.0,0.09375000000000001,0.0,0.0,0.0,0.0,0.09375000000000001,0.0,0.0,0.0,0.0,0.09375000000000001,0.0,0.0,0.0,0.0,0.09375000000000001,0.0,0.0,0.0,0.0,0.09375000000000001,0.0,0.0,0.0,0.0,0.09375000000000001,0.0,0.0,0.0,0.0,0.09375000000000001,0.0,0.0,0.0,0.0,0.09375000000000001,0.0,0.0,0.0,0.0
0.09375000000000001,0.0,0.0,0.0,0.0,0.09375000000000001,0.0,0.0,0.0,0.0,0.09375000000000001,0.0,0.0,0.0,0.0,0.09375000000000001,0.0,0.0,0.0,0.0,0.09375000000000001,0.0,0.0,0.0,0.0,0.09375000000000001,0.0,0.0,0.0,0.0,0.09375000000000001,0.0,0.0,0.0,0.2972010089849857,0.09375000000000001,0.0,0.0,0.0,0.3809486086995629,0.09375000000000001,0.0,0.0,0.0,0.21613343086476552
0.10416666666666669,0.0,0.0,0.0,0.0,0.10416666666666669,0.0,0.0,0.0,0.0,0.10416666666666669,0.0,0.0,0.0,0.0,0.10416666666666669,0.0,0.0,0.0,0.0,0.10416666666666669,0.0,0.0,0.0,0.0,0.10416666666666669,0.0,0.0,0.0,0.0,0.10416666666666669,0.0,0.0,0.0,0.2972010089849857,0.10416666666666669,0.0,0.0,0.0,0.3809486086995629,0.10416666666666669,0.0,0.0,0.0,0.21613343086476552
